image_id,timestamp,timestamp_utc,timestamp_local,previous_image_id,previous_masked_path,raw_path,masked_path,label,notes
2026-05-16/vdd_oval_river_wb_20260516T122106-0700,2026-05-16T12:21:06-07:00,2026-05-16T19:21:06Z,2026-05-16T12:21:06-07:00,2026-05-16/vdd_oval_river_wb_20260516T110544-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T110544-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,inactive,
2026-05-16/vdd_oval_river_wb_20260516T130915-0700,2026-05-16T13:09:15-07:00,2026-05-16T20:09:15Z,2026-05-16T13:09:15-07:00,2026-05-16/vdd_oval_river_wb_20260516T122106-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,inactive,
2026-05-16/vdd_oval_river_wb_20260516T140447-0700,2026-05-16T14:04:47-07:00,2026-05-16T21:04:47Z,2026-05-16T14:04:47-07:00,2026-05-16/vdd_oval_river_wb_20260516T130915-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,inactive,
2026-05-16/vdd_oval_river_wb_20260516T150127-0700,2026-05-16T15:01:27-07:00,2026-05-16T22:01:27Z,2026-05-16T15:01:27-07:00,2026-05-16/vdd_oval_river_wb_20260516T140447-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,inactive,
2026-05-16/vdd_oval_river_wb_20260516T160019-0700,2026-05-16T16:00:19-07:00,2026-05-16T23:00:19Z,2026-05-16T16:00:19-07:00,2026-05-16/vdd_oval_river_wb_20260516T150127-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,active,
2026-05-16/vdd_oval_river_wb_20260516T170121-0700,2026-05-16T17:01:21-07:00,2026-05-17T00:01:21Z,2026-05-16T17:01:21-07:00,2026-05-16/vdd_oval_river_wb_20260516T160019-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,inactive,
2026-05-16/vdd_oval_river_wb_20260516T211457-0700,2026-05-16T21:14:57-07:00,2026-05-17T04:14:57Z,2026-05-16T21:14:57-07:00,2026-05-16/vdd_oval_river_wb_20260516T170121-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,data/raw/2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,discard,
2026-05-17/vdd_oval_river_wb_20260517T085903-0700,2026-05-17T08:59:03-07:00,2026-05-17T15:59:03Z,2026-05-17T08:59:03-07:00,2026-05-16/vdd_oval_river_wb_20260516T211457-0700,data/masked/2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,discard,
2026-05-17/vdd_oval_river_wb_20260517T100804-0700,2026-05-17T10:08:04-07:00,2026-05-17T17:08:04Z,2026-05-17T10:08:04-07:00,2026-05-17/vdd_oval_river_wb_20260517T085903-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,inactive,
2026-05-17/vdd_oval_river_wb_20260517T110900-0700,2026-05-17T11:09:00-07:00,2026-05-17T18:09:00Z,2026-05-17T11:09:00-07:00,2026-05-17/vdd_oval_river_wb_20260517T100804-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,inactive,
2026-05-17/vdd_oval_river_wb_20260517T123539-0700,2026-05-17T12:35:39-07:00,2026-05-17T19:35:39Z,2026-05-17T12:35:39-07:00,2026-05-17/vdd_oval_river_wb_20260517T110900-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,active,
2026-05-17/vdd_oval_river_wb_20260517T132837-0700,2026-05-17T13:28:37-07:00,2026-05-17T20:28:37Z,2026-05-17T13:28:37-07:00,2026-05-17/vdd_oval_river_wb_20260517T123539-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,discard,auto-discard: corrupt gray frame
2026-05-17/vdd_oval_river_wb_20260517T142905-0700,2026-05-17T14:29:05-07:00,2026-05-17T21:29:05Z,2026-05-17T14:29:05-07:00,2026-05-17/vdd_oval_river_wb_20260517T132837-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,active,
2026-05-17/vdd_oval_river_wb_20260517T152810-0700,2026-05-17T15:28:10-07:00,2026-05-17T22:28:10Z,2026-05-17T15:28:10-07:00,2026-05-17/vdd_oval_river_wb_20260517T142905-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,inactive,
2026-05-17/vdd_oval_river_wb_20260517T163225-0700,2026-05-17T16:32:25-07:00,2026-05-17T23:32:25Z,2026-05-17T16:32:25-07:00,2026-05-17/vdd_oval_river_wb_20260517T152810-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,inactive,
2026-05-17/vdd_oval_river_wb_20260517T183127-0700,2026-05-17T18:31:27-07:00,2026-05-18T01:31:27Z,2026-05-17T18:31:27-07:00,2026-05-17/vdd_oval_river_wb_20260517T163225-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,data/raw/2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,active,
2026-05-18/vdd_oval_river_wb_20260518T102917-0700,2026-05-18T10:29:17-07:00,2026-05-18T17:29:17Z,2026-05-18T10:29:17-07:00,2026-05-17/vdd_oval_river_wb_20260517T183127-0700,data/masked/2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,inactive,
2026-05-18/vdd_oval_river_wb_20260518T121331-0700,2026-05-18T12:13:31-07:00,2026-05-18T19:13:31Z,2026-05-18T12:13:31-07:00,2026-05-18/vdd_oval_river_wb_20260518T102917-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,inactive,
2026-05-18/vdd_oval_river_wb_20260518T134752-0700,2026-05-18T13:47:52-07:00,2026-05-18T20:47:52Z,2026-05-18T13:47:52-07:00,2026-05-18/vdd_oval_river_wb_20260518T121331-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,inactive,
2026-05-18/vdd_oval_river_wb_20260518T145525-0700,2026-05-18T14:55:25-07:00,2026-05-18T21:55:25Z,2026-05-18T14:55:25-07:00,2026-05-18/vdd_oval_river_wb_20260518T134752-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T145525-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T145525-0700.jpg,inactive,
2026-05-18/vdd_oval_river_wb_20260518T160141-0700,2026-05-18T16:01:41-07:00,2026-05-18T23:01:41Z,2026-05-18T16:01:41-07:00,2026-05-18/vdd_oval_river_wb_20260518T145525-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T145525-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T160141-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T160141-0700.jpg,active,
2026-05-18/vdd_oval_river_wb_20260518T171611-0700,2026-05-18T17:16:11-07:00,2026-05-19T00:16:11Z,2026-05-18T17:16:11-07:00,2026-05-18/vdd_oval_river_wb_20260518T160141-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T160141-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T171611-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T171611-0700.jpg,active,
2026-05-18/vdd_oval_river_wb_20260518T213640-0700,2026-05-18T21:36:40-07:00,2026-05-19T04:36:40Z,2026-05-18T21:36:40-07:00,2026-05-18/vdd_oval_river_wb_20260518T171611-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T171611-0700.jpg,data/raw/2026-05-18/vdd_oval_river_wb_20260518T213640-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T213640-0700.jpg,inactive,
2026-05-19/vdd_oval_river_wb_20260519T103749-0700,2026-05-19T10:37:49-07:00,2026-05-19T17:37:49Z,2026-05-19T10:37:49-07:00,2026-05-18/vdd_oval_river_wb_20260518T213640-0700,data/masked/2026-05-18/vdd_oval_river_wb_20260518T213640-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T103749-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T103749-0700.jpg,inactive,
2026-05-19/vdd_oval_river_wb_20260519T122827-0700,2026-05-19T12:28:27-07:00,2026-05-19T19:28:27Z,2026-05-19T12:28:27-07:00,2026-05-19/vdd_oval_river_wb_20260519T103749-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T103749-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T122827-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T122827-0700.jpg,active,
2026-05-19/vdd_oval_river_wb_20260519T140459-0700,2026-05-19T14:04:59-07:00,2026-05-19T21:04:59Z,2026-05-19T14:04:59-07:00,2026-05-19/vdd_oval_river_wb_20260519T122827-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T122827-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T140459-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T140459-0700.jpg,inactive,
2026-05-19/vdd_oval_river_wb_20260519T152314-0700,2026-05-19T15:23:14-07:00,2026-05-19T22:23:14Z,2026-05-19T15:23:14-07:00,2026-05-19/vdd_oval_river_wb_20260519T140459-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T140459-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T152314-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T152314-0700.jpg,inactive,
2026-05-19/vdd_oval_river_wb_20260519T163838-0700,2026-05-19T16:38:38-07:00,2026-05-19T23:38:38Z,2026-05-19T16:38:38-07:00,2026-05-19/vdd_oval_river_wb_20260519T152314-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T152314-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T163838-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T163838-0700.jpg,inactive,
2026-05-19/vdd_oval_river_wb_20260519T183514-0700,2026-05-19T18:35:14-07:00,2026-05-20T01:35:14Z,2026-05-19T18:35:14-07:00,2026-05-19/vdd_oval_river_wb_20260519T163838-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T163838-0700.jpg,data/raw/2026-05-19/vdd_oval_river_wb_20260519T183514-0700.jpg,data/masked/2026-05-19/vdd_oval_river_wb_20260519T183514-0700.jpg,active,
2026-05-20/vdd_oval_river_wb_20260520T105352-0700,2026-05-20T10:53:52-07:00,2026-05-20T17:53:52Z,2026-05-20T10:53:52-07:00,2026-05-19/vdd_oval_river_wb_20260519T183514-0700,data/masked/2026-05-19/vdd_oval_river_wb_20260519T183514-0700.jpg,data/raw/2026-05-20/vdd_oval_river_wb_20260520T105352-0700.jpg,data/masked/2026-05-20/vdd_oval_river_wb_20260520T105352-0700.jpg,inactive,
2026-05-20/vdd_oval_river_wb_20260520T130939-0700,2026-05-20T13:09:39-07:00,2026-05-20T20:09:39Z,2026-05-20T13:09:39-07:00,2026-05-20/vdd_oval_river_wb_20260520T105352-0700,data/masked/2026-05-20/vdd_oval_river_wb_20260520T105352-0700.jpg,data/raw/2026-05-20/vdd_oval_river_wb_20260520T130939-0700.jpg,data/masked/2026-05-20/vdd_oval_river_wb_20260520T130939-0700.jpg,inactive,
2026-05-20/vdd_oval_river_wb_20260520T150432-0700,2026-05-20T15:04:32-07:00,2026-05-20T22:04:32Z,2026-05-20T15:04:32-07:00,2026-05-20/vdd_oval_river_wb_20260520T130939-0700,data/masked/2026-05-20/vdd_oval_river_wb_20260520T130939-0700.jpg,data/raw/2026-05-20/vdd_oval_river_wb_20260520T150432-0700.jpg,data/masked/2026-05-20/vdd_oval_river_wb_20260520T150432-0700.jpg,inactive,
2026-05-20/vdd_oval_river_wb_20260520T163756-0700,2026-05-20T16:37:56-07:00,2026-05-20T23:37:56Z,2026-05-20T16:37:56-07:00,2026-05-20/vdd_oval_river_wb_20260520T150432-0700,data/masked/2026-05-20/vdd_oval_river_wb_20260520T150432-0700.jpg,data/raw/2026-05-20/vdd_oval_river_wb_20260520T163756-0700.jpg,data/masked/2026-05-20/vdd_oval_river_wb_20260520T163756-0700.jpg,inactive,
2026-05-20/vdd_oval_river_wb_20260520T183324-0700,2026-05-20T18:33:24-07:00,2026-05-21T01:33:24Z,2026-05-20T18:33:24-07:00,2026-05-20/vdd_oval_river_wb_20260520T163756-0700,data/masked/2026-05-20/vdd_oval_river_wb_20260520T163756-0700.jpg,data/raw/2026-05-20/vdd_oval_river_wb_20260520T183324-0700.jpg,data/masked/2026-05-20/vdd_oval_river_wb_20260520T183324-0700.jpg,active,
2026-05-21/vdd_oval_river_wb_20260521T103039-0700,2026-05-21T10:30:39-07:00,2026-05-21T17:30:39Z,2026-05-21T10:30:39-07:00,2026-05-20/vdd_oval_river_wb_20260520T183324-0700,data/masked/2026-05-20/vdd_oval_river_wb_20260520T183324-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T103039-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T103039-0700.jpg,inactive,
2026-05-21/vdd_oval_river_wb_20260521T122750-0700,2026-05-21T12:27:50-07:00,2026-05-21T19:27:50Z,2026-05-21T12:27:50-07:00,2026-05-21/vdd_oval_river_wb_20260521T103039-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T103039-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T122750-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T122750-0700.jpg,inactive,
2026-05-21/vdd_oval_river_wb_20260521T141430-0700,2026-05-21T14:14:30-07:00,2026-05-21T21:14:30Z,2026-05-21T14:14:30-07:00,2026-05-21/vdd_oval_river_wb_20260521T122750-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T122750-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T141430-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T141430-0700.jpg,inactive,
2026-05-21/vdd_oval_river_wb_20260521T154336-0700,2026-05-21T15:43:36-07:00,2026-05-21T22:43:36Z,2026-05-21T15:43:36-07:00,2026-05-21/vdd_oval_river_wb_20260521T141430-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T141430-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T154336-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T154336-0700.jpg,inactive,
2026-05-21/vdd_oval_river_wb_20260521T164316-0700,2026-05-21T16:43:16-07:00,2026-05-21T23:43:16Z,2026-05-21T16:43:16-07:00,2026-05-21/vdd_oval_river_wb_20260521T154336-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T154336-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T164316-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T164316-0700.jpg,inactive,
2026-05-21/vdd_oval_river_wb_20260521T184928-0700,2026-05-21T18:49:28-07:00,2026-05-22T01:49:28Z,2026-05-21T18:49:28-07:00,2026-05-21/vdd_oval_river_wb_20260521T164316-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T164316-0700.jpg,data/raw/2026-05-21/vdd_oval_river_wb_20260521T184928-0700.jpg,data/masked/2026-05-21/vdd_oval_river_wb_20260521T184928-0700.jpg,active,
2026-05-22/vdd_oval_river_wb_20260522T100807-0700,2026-05-22T10:08:07-07:00,2026-05-22T17:08:07Z,2026-05-22T10:08:07-07:00,2026-05-21/vdd_oval_river_wb_20260521T184928-0700,data/masked/2026-05-21/vdd_oval_river_wb_20260521T184928-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T100807-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T100807-0700.jpg,inactive,
2026-05-22/vdd_oval_river_wb_20260522T120258-0700,2026-05-22T12:02:58-07:00,2026-05-22T19:02:58Z,2026-05-22T12:02:58-07:00,2026-05-22/vdd_oval_river_wb_20260522T100807-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T100807-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T120258-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T120258-0700.jpg,inactive,
2026-05-22/vdd_oval_river_wb_20260522T134511-0700,2026-05-22T13:45:11-07:00,2026-05-22T20:45:11Z,2026-05-22T13:45:11-07:00,2026-05-22/vdd_oval_river_wb_20260522T120258-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T120258-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T134511-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T134511-0700.jpg,inactive,
2026-05-22/vdd_oval_river_wb_20260522T145031-0700,2026-05-22T14:50:31-07:00,2026-05-22T21:50:31Z,2026-05-22T14:50:31-07:00,2026-05-22/vdd_oval_river_wb_20260522T134511-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T134511-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T145031-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T145031-0700.jpg,discard,auto-discard: corrupt gray frame
2026-05-22/vdd_oval_river_wb_20260522T154535-0700,2026-05-22T15:45:35-07:00,2026-05-22T22:45:35Z,2026-05-22T15:45:35-07:00,2026-05-22/vdd_oval_river_wb_20260522T145031-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T145031-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T154535-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T154535-0700.jpg,discard,auto-discard: corrupt gray frame
2026-05-22/vdd_oval_river_wb_20260522T165204-0700,2026-05-22T16:52:04-07:00,2026-05-22T23:52:04Z,2026-05-22T16:52:04-07:00,2026-05-22/vdd_oval_river_wb_20260522T154535-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T154535-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T165204-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T165204-0700.jpg,inactive,
2026-05-22/vdd_oval_river_wb_20260522T190932-0700,2026-05-22T19:09:32-07:00,2026-05-23T02:09:32Z,2026-05-22T19:09:32-07:00,2026-05-22/vdd_oval_river_wb_20260522T165204-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T165204-0700.jpg,data/raw/2026-05-22/vdd_oval_river_wb_20260522T190932-0700.jpg,data/masked/2026-05-22/vdd_oval_river_wb_20260522T190932-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T090136-0700,2026-05-23T09:01:36-07:00,2026-05-23T16:01:36Z,2026-05-23T09:01:36-07:00,2026-05-22/vdd_oval_river_wb_20260522T190932-0700,data/masked/2026-05-22/vdd_oval_river_wb_20260522T190932-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T090136-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T090136-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T101401-0700,2026-05-23T10:14:01-07:00,2026-05-23T17:14:01Z,2026-05-23T10:14:01-07:00,2026-05-23/vdd_oval_river_wb_20260523T090136-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T090136-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T101401-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T101401-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T111213-0700,2026-05-23T11:12:13-07:00,2026-05-23T18:12:13Z,2026-05-23T11:12:13-07:00,2026-05-23/vdd_oval_river_wb_20260523T101401-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T101401-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T111213-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T111213-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T123902-0700,2026-05-23T12:39:02-07:00,2026-05-23T19:39:02Z,2026-05-23T12:39:02-07:00,2026-05-23/vdd_oval_river_wb_20260523T111213-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T111213-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T123902-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T123902-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T133030-0700,2026-05-23T13:30:30-07:00,2026-05-23T20:30:30Z,2026-05-23T13:30:30-07:00,2026-05-23/vdd_oval_river_wb_20260523T123902-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T123902-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T133030-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T133030-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T143013-0700,2026-05-23T14:30:13-07:00,2026-05-23T21:30:13Z,2026-05-23T14:30:13-07:00,2026-05-23/vdd_oval_river_wb_20260523T133030-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T133030-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T143013-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T143013-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T152905-0700,2026-05-23T15:29:05-07:00,2026-05-23T22:29:05Z,2026-05-23T15:29:05-07:00,2026-05-23/vdd_oval_river_wb_20260523T143013-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T143013-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T152905-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T152905-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T163327-0700,2026-05-23T16:33:27-07:00,2026-05-23T23:33:27Z,2026-05-23T16:33:27-07:00,2026-05-23/vdd_oval_river_wb_20260523T152905-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T152905-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T163327-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T163327-0700.jpg,active,
2026-05-23/vdd_oval_river_wb_20260523T183305-0700,2026-05-23T18:33:05-07:00,2026-05-24T01:33:05Z,2026-05-23T18:33:05-07:00,2026-05-23/vdd_oval_river_wb_20260523T163327-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T163327-0700.jpg,data/raw/2026-05-23/vdd_oval_river_wb_20260523T183305-0700.jpg,data/masked/2026-05-23/vdd_oval_river_wb_20260523T183305-0700.jpg,active,
2026-05-24/vdd_oval_river_wb_20260524T090040-0700,2026-05-24T09:00:40-07:00,2026-05-24T16:00:40Z,2026-05-24T09:00:40-07:00,2026-05-23/vdd_oval_river_wb_20260523T183305-0700,data/masked/2026-05-23/vdd_oval_river_wb_20260523T183305-0700.jpg,data/raw/2026-05-24/vdd_oval_river_wb_20260524T090040-0700.jpg,data/masked/2026-05-24/vdd_oval_river_wb_20260524T090040-0700.jpg,inactive,
2026-05-24/vdd_oval_river_wb_20260524T101333-0700,2026-05-24T10:13:33-07:00,2026-05-24T17:13:33Z,2026-05-24T10:13:33-07:00,2026-05-24/vdd_oval_river_wb_20260524T090040-0700,data/masked/2026-05-24/vdd_oval_river_wb_20260524T090040-0700.jpg,data/raw/2026-05-24/vdd_oval_river_wb_20260524T101333-0700.jpg,data/masked/2026-05-24/vdd_oval_river_wb_20260524T101333-0700.jpg,inactive,
2026-05-24/vdd_oval_river_wb_20260524T111234-0700,2026-05-24T11:12:34-07:00,2026-05-24T18:12:34Z,2026-05-24T11:12:34-07:00,2026-05-24/vdd_oval_river_wb_20260524T101333-0700,data/masked/2026-05-24/vdd_oval_river_wb_20260524T101333-0700.jpg,data/raw/2026-05-24/vdd_oval_river_wb_20260524T111234-0700.jpg,data/masked/2026-05-24/vdd_oval_river_wb_20260524T111234-0700.jpg,inactive,
2026-05-24/vdd_oval_river_wb_20260524T124137-0700,2026-05-24T12:41:37-07:00,2026-05-24T19:41:37Z,2026-05-24T12:41:37-07:00,2026-05-24/vdd_oval_river_wb_20260524T111234-0700,data/masked/2026-05-24/vdd_oval_river_wb_20260524T111234-0700.jpg,data/raw/2026-05-24/vdd_oval_river_wb_20260524T124137-0700.jpg,data/masked/2026-05-24/vdd_oval_river_wb_20260524T124137-0700.jpg,inactive,
2026-05-24/vdd_oval_river_wb_20260524T133635-0700,2026-05-24T13:36:35-07:00,2026-05-24T20:36:35Z,2026-05-24T13:36:35-07:00,2026-05-24/vdd_oval_river_wb_20260524T124137-0700,data/masked/2026-05-24/vdd_oval_river_wb_20260524T124137-0700.jpg,data/raw/2026-05-24/vdd_oval_river_wb_20260524T133635-0700.jpg,data/masked/2026-05-24/vdd_oval_river_wb_20260524T133635-0700.jpg,discard,auto-discard: corrupt gray frame
